shark_id,latitude,longitude,datetime,pace_date,original_datetime,step_length,turning_angle,speed_km_day,chlor_a,carbon_phyto,poc,sst,water_depth,eddy_speed
19,-25.56441,33.13053000000002,2025-08-10,2025-08-10,2012-12-12 13:20:16,405.64780463428696,0.5269988200869672,67.60796743904783,0.24744901817887058,35.515749644182186,103.07911995273867,24.80528686404531,-2528.3361453887183,0.22711429254700619
19,-23.14143,37.51623000000001,2025-08-02,2025-08-02,2013-04-16 15:45:09,519.5250947604593,-0.7240913649456457,0.0,0.306939022839029,42.262969092744825,88.85674674868774,24.568976540611583,-1637.0781849459463,0.21522991645191253
19,-33.9384,17.11234,2025-08-05,2025-08-05,2014-06-14 16:03:56,2319.89710710919,3.123557299194158,773.2990357030633,0.19776690933933389,44.20513874338634,96.21432692203685,24.31123337951943,-1630.5446508612213,0.2822608176365942
19,-29.19933,31.8351,2025-08-09,2025-08-09,2015-06-11 16:08:59,1489.2645309044283,2.9663023000275137,372.31613272610707,0.18958276639896093,39.86492750208432,103.23679833750465,24.15394791606356,-1535.9082576625535,0.24892652802560952
19,-34.82351,19.69241999999997,2025-08-07,2025-08-07,2012-09-20 11:27:34,1303.1557704511868,-3.0192509963956145,0.0,0.3626123357955842,38.709384513828574,104.47458880457133,23.169214067515963,-2410.277765983294,0.29759296174812594
19,-29.06641,31.92315000000002,2025-08-03,2025-08-03,2012-11-26 19:37:59,1318.236447678037,-3.1354078763812825,0.0,0.4146931014013961,52.80261380224338,94.22559080597742,26.646515743862498,-1928.6727917402866,0.24729310276729058
19,-33.69873,14.2192,2025-08-04,2025-08-04,2014-06-11 14:56:15,1755.0930687585458,2.957569455539301,1755.093068758546,0.3553086084277337,42.96855747479801,83.00949418932298,24.957285963298297,-2570.8656639457354,0.2866872755411172
19,-29.06333,32.02147000000002,2025-08-07,2025-08-07,2012-11-23 02:43:44,1764.1084258301973,3.1404017149297414,588.0361419433991,0.2510482265034812,39.75516963782665,102.84429550712812,25.188700433360562,-2187.585399150547,0.2606061543995817
19,-40.22714,26.75212,2025-08-10,2025-08-10,2014-05-06 00:45:23,1330.9708072122364,-2.266522737000619,443.65693573741214,0.24424555102185164,50.75314298986452,91.01153273014721,24.611093992611696,-2404.1134823178204,0.22686834280062965
19,-40.8119,11.66449,2025-08-04,2025-08-04,2014-07-20 02:03:10,1275.4171744974792,-1.0910580555849951,0.0,0.14882973183645642,33.51763038385037,112.9778776521145,25.624435413557975,-2291.852425807917,0.224580440181735
19,-24.94434,35.77461,2025-08-03,2025-08-03,2013-04-19 10:43:28,2843.6987657343007,-2.5982625100891075,0.0,0.39269713015954766,34.193100195116145,100.64779312558649,24.88627819843244,-1922.7999301386008,0.20042881027059498
19,-34.93233,19.69394,2025-08-10,2025-08-10,2012-07-13 16:00:05,1902.1770046392585,3.1153270529825523,271.73957209132266,0.39513395324812073,42.16988506848547,82.0396474609806,26.262177615024886,-2239.458486047497,0.26553925483807445
19,-27.83793,32.70533999999998,2025-08-10,2025-08-10,2013-04-27 22:12:42,1463.5210792329044,3.084975085218911,0.0,0.3351201355454686,42.852897336376714,92.09392285322,25.643490868274185,-1121.7953417812184,0.24720469429543107
189,30.72071,-81.33595,2025-08-09,2025-08-09,2016-05-04 12:27:30,16.803966871500123,0.0,2.8006611452500207,0.18552875069310829,45.01987731702753,109.92131469814296,26.312963143943243,-2663.2513683613342,0.27764859825270954
189,30.29947,-80.99382,2025-08-03,2025-08-03,2016-07-20 00:01:15,57.16813373683061,3.1114937469773953,0.0,0.14703378073011092,38.935261741585364,100.781705576204,27.116623910098415,-1342.962575089246,0.2290792386668852
189,30.6421,-81.20116,2025-08-09,2025-08-09,2016-06-12 01:05:01,42.96934700723157,3.0036506715603517,7.161557834538595,0.288083023761298,32.12751657636407,102.70922678678187,28.33680196056571,-1820.1613641090998,0.23869753245969105
189,31.15436,-81.20343,2025-08-09,2025-08-09,2016-05-24 11:35:23,56.961124902718424,-0.5397609125146554,0.0,0.558070336970131,41.84989494506183,106.23438820479737,26.12461219044909,-1517.1039938962892,0.26708849111914196
189,31.26256,-79.94566,2025-08-09,2025-08-09,2016-03-31 02:52:07,120.22138558163174,-1.4894136426181572,0.0,0.3040443734439866,42.894138850474306,104.54006586335419,25.268334747686716,-2313.6274274790935,0.25209651158987006
189,31.13318,-80.26964,2025-08-10,2025-08-10,2016-04-06 02:33:11,34.00793157559162,-2.8474645069997666,34.00793157559162,0.4422644871577601,37.93590805462585,89.17267701034218,28.85465464149846,-2425.001179289321,0.22037597140799595
189,31.00855,-81.00911,2025-08-09,2025-08-09,2016-05-27 00:25:08,71.77875591053363,-0.21297168069644498,0.0,0.33316064715070204,35.90058570100091,104.58940078187194,26.137349996000722,-1634.6412088799705,0.264950188979774
189,30.99717,-81.09504,2025-08-05,2025-08-05,2016-05-28 11:03:55,8.287149728942069,-0.035303273809390134,0.0,0.41160326853627677,36.58298037830465,100.93615411764235,27.527195772332366,-1829.3805302993037,0.22671936556488495
189,30.99451,-81.08847,2025-08-10,2025-08-10,2016-05-28 11:13:39,0.6925682397598287,2.6252273366697674,0.13851364795196575,0.34531518922693805,39.00226135312272,70.08902024495006,27.966010572190033,-1719.653983841226,0.26821154525201313
189,30.87382,-81.31054,2025-08-02,2025-08-02,2016-05-22 09:27:54,25.074294509311507,-2.2590729504834357,0.0,0.23772983909049777,45.46402560306651,102.67361254432451,28.8079830421988,-1233.5645995054442,0.29161092652117726
189,31.14276,-81.09303,2025-08-08,2025-08-08,2016-06-03 11:52:15,36.386970461845216,-2.748682219601444,6.064495076974202,0.3880949047046709,36.47893904461524,88.34479392207379,27.032843973268704,-2301.6817794091876,0.272524641034013
189,30.91223,-81.23436,2025-08-03,2025-08-03,2016-04-30 01:12:32,28.955831204053318,-3.0114995060587826,0.0,0.32901973834214704,44.31981264490216,94.80281423777427,28.427714051753536,-1827.1798484089054,0.29264725624811405
189,30.3384,-80.85435,2025-08-07,2025-08-07,2016-06-17 00:02:39,73.44012474611434,1.1348990408295945,18.360031186528584,0.26496715122073117,39.56703254675328,108.4047231452413,29.533411382189765,-1583.388441123756,0.260676629924022
189,29.72675,-80.83535,2025-08-09,2025-08-09,2016-07-17 02:20:07,68.03696630872176,-0.5538743414544862,34.01848315436088,0.3420743831394326,35.51535757619361,100.83564701607825,27.766559292457625,-1449.8071178694306,0.25138787505234456
189,31.12979,-80.10935,2025-08-04,2025-08-04,2016-03-31 23:09:11,170.833934926849,2.633030880588844,0.0,0.3824280643881224,42.15979657888859,118.94492525745417,26.52173814963836,-1336.1838675494578,0.2983574648598042
189,31.18677,-79.9933,2025-08-06,2025-08-06,2016-04-06 22:25:56,12.731187685457533,-0.6368701824002205,6.365593842728767,0.24514451850416455,32.84987058052504,90.76332279409408,26.868572071767787,-1389.7010342851117,0.24126943347462187
60,35.84404,-74.55299,2025-08-09,2025-08-09,2014-03-19 00:47:40,11.457094291676494,0.0,2.291418858335299,0.31042925366459717,39.38877459366967,113.92230449706202,28.268955236494094,-2993.568244182146,0.29227860791825533
60,40.83909,-71.91961000000003,2025-08-05,2025-08-05,2013-09-14 16:23:38,600.9513283832355,2.0741292600010834,0.0,0.31245131728199993,37.54159274043074,84.48343839818043,27.19763017440189,-1572.4496828650929,0.2654914101365006
60,37.9343,-73.6358,2025-08-07,2025-08-07,2014-05-26 10:23:21,355.0580914833266,3.0931235601430838,177.5290457416633,0.2911745453176569,41.36929142863734,96.87691561150487,27.935411973802385,-2463.3339339162235,0.2918541903746975
60,37.616,-74.82981,2025-08-02,2025-08-02,2014-05-20 02:53:05,110.74918400937482,-0.7766366580210531,0.0,0.4603100967924748,42.26811918744955,121.39399287769875,27.401763678674552,-1145.2726813579907,0.2712733714624259
60,39.56846,-70.18600000000004,2025-08-02,2025-08-02,2013-08-02 16:02:06,458.1954606441443,-3.0041097884913506,0.0,0.20354738237348885,38.72748089793148,118.6711562453514,28.859682142066053,-2288.244527554012,0.2569742430555868
60,38.2874,-73.72281,2025-08-05,2025-08-05,2013-12-02 08:55:11,337.44533439254155,3.091096333433357,112.48177813084719,0.46949649581887565,36.11284355476534,97.48777186186696,27.520506887819955,-2021.6846524594687,0.2022465623164173
60,38.18981,-74.08707,2025-08-08,2025-08-08,2013-11-22 17:54:27,33.61313705395352,-0.0857430120420144,11.204379017984508,0.27155183119553095,36.94425690423115,100.44574730736846,27.325244621852903,-2647.438546613069,0.20320212182670758
60,37.51194,-67.8206,2025-08-02,2025-08-02,2014-01-31 14:14:46,555.2281314087526,2.7720718679376106,0.0,0.38472047425786565,45.872422355530205,111.80323532369472,26.224765633010644,-2152.3661806903197,0.20837496539460218
60,40.9418,-72.08294000000001,2025-08-05,2025-08-05,2013-09-15 15:50:27,529.2473375290393,2.571753967745961,176.41577917634643,0.3074249672387351,41.75851497154018,105.34911309157505,28.295677734504633,-2179.8795599665723,0.28591128195988436
60,40.84283,-72.23722,2025-08-02,2025-08-02,2013-09-28 00:24:58,17.008395426603936,1.2479675758885593,0.0,0.32652822707039414,50.36379203497636,105.71229786703857,29.33694679662166,-2931.390816898226,0.24744229348350938
60,37.74665,-74.38763,2025-08-07,2025-08-07,2013-10-31 08:27:05,390.8265094661434,0.39337281366446364,78.16530189322869,0.2680397791641636,36.402383381681794,91.83112462408774,25.95044636260857,-1873.093400874166,0.2879445272792792
60,33.97783,-69.20545,2025-08-07,2025-08-07,2014-02-12 13:18:22,627.2588547210602,1.549054621445277,0.0,0.3470495657468916,38.159165665208256,101.22809021054096,27.294390858906944,-2657.6138391218296,0.22469834308738623
60,36.42906,-74.19306,2025-08-04,2025-08-04,2014-03-22 12:09:19,528.7062221978045,-2.969596583401509,0.0,0.37841196147643363,41.21986769024356,97.12871901463888,26.62708951021417,-1445.3683525740012,0.2041055644608659
60,36.05558030224315,-75.00776043945314,2025-08-04,2025-08-04,2014-04-22 00:41:18,84.04075117634808,0.8866340849665459,0.0,0.3215208439715851,50.045759313441756,89.93760230106531,29.02986393866523,-1743.4436294051345,0.29645595074737985
60,37.99045,-73.95304,2025-08-05,2025-08-05,2013-11-30 01:40:51,234.6353510505318,-2.4997175981257596,234.63535105053182,0.3892882307297429,47.664143773908314,93.30915006506356,27.126290567105485,-1744.5627486227397,0.2586940695279991
60,40.99735,-70.65566000000001,2025-08-09,2025-08-09,2013-08-29 16:24:35,437.9303060763177,-0.33235964719764854,109.48257651907943,0.40189863136865983,38.34109696087151,90.09411660927043,29.395546814632205,-2092.329818701021,0.21466350803057188
60,39.82128,-70.93339000000003,2025-08-04,2025-08-04,2013-07-29 17:33:02,132.87009088003657,-2.5420527800791457,0.0,0.26925822148661904,47.195181836037364,110.8890729751619,25.85911821060101,-2212.40718020962,0.23844444426814512
60,41.02696,-70.70855,2025-08-04,2025-08-04,2013-09-03 23:22:50,135.4095619325246,-3.0940565483103493,0.0,0.1881525896232873,38.45583403461993,97.26221351439254,27.42985000010022,-1793.0773484506315,0.259784076927418
60,36.11486,-74.03783,2025-08-06,2025-08-06,2014-05-02 12:02:44,618.0206182106361,2.7303078851009666,309.0103091053181,0.15137532256736197,50.19796734608545,118.14526372050608,26.642537808228425,-1676.1901811140124,0.2934328393240265
60,40.16036,-70.10549000000003,2025-08-05,2025-08-05,2013-08-04 18:01:12,566.1051209560818,2.966028849988422,0.0,0.25368479986446935,36.07965677495955,110.37801757684923,26.74710549733872,-2467.5371145589875,0.2739486525955798
60,40.54927,-71.84803,2025-08-10,2025-08-10,2013-09-13 15:12:00,153.85513559072268,2.1224242601752628,30.771027118144534,0.128899280941805,30.514558593564423,67.05184286697467,27.248129988006223,-1495.4340436365055,0.28783755231274943
60,36.33204,-73.97846,2025-08-05,2025-08-05,2014-05-04 11:09:30,504.2627065876886,1.322605915505876,0.0,0.3693207096107316,43.86971169069639,95.3782098845034,26.44487715763044,-1807.8988135083441,0.23779503385471457
60,38.29881,-73.87025,2025-08-07,2025-08-07,2013-12-01 03:00:38,218.90405696380827,-2.7287790790333637,109.45202848190414,0.30375874201140945,41.885884473971586,110.75936761860694,26.4636708545742,-1755.0648697756521,0.2701668845158801
60,37.72222,-73.84047,2025-08-02,2025-08-02,2014-01-07 15:52:59,64.16694515731326,-3.0350262929980083,0.0,0.16442825489061796,48.24052914091061,98.21558530265641,25.733800721336312,-2198.4977078616403,0.2899884544292503
60,38.50624,-74.27046,2025-08-07,2025-08-07,2014-05-21 10:53:09,94.94865496461286,-2.691548530584814,18.98973099292257,0.14791790109327316,30.933113258858896,115.79880940710105,26.508734295219156,-1691.109848351537,0.24118902562439923
60,36.35186,-74.80266,2025-08-06,2025-08-06,2014-04-18 00:28:40,244.12048612600623,2.3977629409649985,0.0,0.2523607088403822,37.6036982808246,111.38604826444735,27.635931623488283,-1715.2714596335718,0.28725804821349704
60,40.89749,-70.66922,2025-08-06,2025-08-06,2013-08-28 13:39:56,619.8370579154478,2.6458342036938935,0.0,0.24552173787626097,40.10422196169441,93.94344743082644,27.451533027634795,-1347.5494446020393,0.2824370544558115
60,37.58259,-74.34126,2025-08-02,2025-08-02,2014-01-11 10:49:54,485.5672929479077,3.0430649779507544,0.0,0.23561399747709555,36.41613491676817,108.24217177399574,26.833337885825564,-1938.58848874735,0.29888145042827835
60,36.54334,-74.33524,2025-08-05,2025-08-05,2014-01-24 08:05:47,115.56056195664682,0.8422616561119391,38.52018731888227,0.24415283714172795,50.08898664225423,131.30229438922578,26.94150079990298,-1394.116339602162,0.23489511482153552
60,38.31635,-73.81697,2025-08-05,2025-08-05,2013-12-09 00:14:33,202.39022698067782,2.8514124249984096,0.0,0.20745397731038745,43.58731610453448,99.19935259048931,28.647019917911965,-1780.2036579650944,0.25396749928738577
60,36.48968,-74.71157,2025-08-07,2025-08-07,2014-04-12 02:27:52,217.9429590163385,2.970571407609548,108.97147950816927,0.4080726611152049,40.32232951214101,108.65968381901705,27.23432204928676,-2092.685144718653,0.2774757521404184
60,38.22726,-74.13106,2025-08-02,2025-08-02,2013-10-23 16:23:06,199.90510439373782,-3.0086161354322027,0.0,0.30984272319416295,42.24841492647852,89.83775628960794,26.220817186834836,-1745.5162461195869,0.262062645699845
60,38.50153,-73.56633,2025-08-07,2025-08-07,2013-10-19 13:26:22,57.91623557163413,-0.7962493811683233,11.583247114326825,0.2308261546352112,32.36448702242534,104.35068954694643,26.550654166630228,-3621.0546853746,0.2846729069416161
60,40.0667,-71.81819000000002,2025-08-09,2025-08-09,2013-08-19 16:39:20,230.04735542100622,0.27811690946866946,115.02367771050311,0.17293520538990712,40.76461823881311,100.21708613802635,27.045534843724482,-1950.4984197867682,0.2776060119209435
60,36.42468,-74.48812,2025-08-07,2025-08-07,2014-03-29 12:59:15,467.2385023762897,-2.9336186575387893,0.0,0.2519064307448375,46.15806152884368,103.86720518101951,27.889210639551816,-1586.2291358527955,0.2600083183124175
60,37.76995,-74.06094,2025-08-07,2025-08-07,2014-01-04 02:18:05,154.30993655566968,-2.8164736559919468,0.0,0.4406687328501012,35.84417938754088,109.33915133771794,27.277828649483133,-1808.4825597804397,0.24799206140632735
60,36.57268,-74.18093,2025-08-04,2025-08-04,2014-03-22 20:13:50,133.55414231379842,-2.9340069325089386,0.0,0.4235581596260977,37.75164835591964,90.26811470799915,26.398261654593647,-2629.807039733114,0.2861561152800267
60,36.96131,-73.02236,2025-08-09,2025-08-09,2014-01-27 00:49:09,111.88160639585101,1.9943272614364957,22.376321279170202,0.4090280978758838,40.089342204625794,85.25662585300333,26.53078906738663,-2486.3713544951897,0.26356271439377
60,37.88292,-74.30652,2025-08-08,2025-08-08,2013-12-26 18:17:27,152.84307916006568,2.1954574684838346,0.0,0.1775681473003205,35.82066492697513,89.00479262315683,27.18473001629451,-2305.833330780673,0.25837192373276424
60,41.08446,-70.70481999999998,2025-08-04,2025-08-04,2013-09-03 15:53:58,471.36787139009283,-1.792455442568397,0.0,0.1,39.58679142517458,96.97889718352016,25.946792396373382,-2828.5122016350088,0.2691257634561155
60,38.07375,-73.7075,2025-08-02,2025-08-02,2013-11-16 20:18:02,422.1910986004036,-3.081505959022752,0.0,0.3893338075883754,37.171105387631684,93.61970660486821,27.22926044279625,-2188.4901943500236,0.27816083046608
60,38.04432,-74.05541,2025-08-05,2025-08-05,2013-10-22 15:02:53,30.635555012317752,-0.7023435779376315,10.211851670772585,0.19211254191964156,39.03343181048104,92.72713895437414,27.036185373584086,-1543.6150687656773,0.2901758666698625
60,36.07862,-67.06761,2025-08-08,2025-08-08,2014-02-04 01:36:24,657.2325178875008,2.7829847052531647,219.07750596250025,0.1753797962296052,47.530287456214474,94.6942267223981,27.41925722202268,-2918.3756916179254,0.2980617805363795
60,36.8735,-74.65484,2025-08-09,2025-08-09,2014-04-16 03:10:31,683.9381951183956,-2.9717593595737575,683.9381951183956,0.4947313847393439,30.908036501368642,97.25646168453635,28.457653837904157,-1798.1639679581338,0.28349735183764957
60,38.67266,-73.54652,2025-08-07,2025-08-07,2013-11-15 00:36:35,222.50876090398555,-2.0185279075785827,0.0,0.27783347053673896,37.56917703090129,101.59735285317349,26.80809467102462,-1480.8267849444746,0.2632321068411541
60,37.05774,-67.13362,2025-08-08,2025-08-08,2014-02-01 15:39:56,590.7384441957124,-1.2653743482204334,590.7384441957124,0.25945623532302475,45.4670055786402,104.54119376994544,25.70265117004674,-1318.0233071304806,0.2864073571458829
60,36.94948,-74.47732,2025-08-10,2025-08-10,2013-12-29 07:55:45,652.0695741722974,-2.880157515170766,326.0347870861487,0.36040573340274545,37.971016681538806,115.14876042839819,27.660291712790507,-3188.9374968529423,0.24670573505604526
60,37.51082,-74.09471,2025-08-02,2025-08-02,2014-01-15 17:46:16,71.01736118786242,-2.1838078807311576,0.0,0.3328400701676607,39.19121515208449,86.54665918964207,27.396116598880024,-2290.4652655666787,0.21420936203151805
60,40.17968,-70.11590999999999,2025-08-04,2025-08-04,2013-08-04 18:47:19,454.6650665940349,-0.38168754115187,227.33253329701745,0.365046613626857,46.50172214583816,87.6748404922434,27.36828589046093,-2072.3429847870098,0.289582581792309
